dataset,plotID,series,subplot,protocol,authors,entered_by,date,lat,lon,precision,corner,deviation,altitude,aspect,inclination,heat_index,microrelief,depht1,depht2,depht3,depht4,depht5,depth_mean,deph_SD,cover_total,cover_shrubs,cover_herbs,cover_moss,cover_dead_wood,cover_litter,cover_stones,cover_gravel,cover_soil,height_shrub_max,height_shrub_mean,height_herb1,height_herb2,height_herb3,height_herb4,height_herb5,height_herb_mean,height_herb_SD,height_herb_max,relief,habitat_group_old,burning,grazing,mowing,ploughing,abandonment,encroachment,grazing_intencity,land use details,weight_total,weight_skeleton,skeleton,texture,texture_code,sand,silt,clay,pH,pH_sal,conductivity,CaCO3,C/N,C_percent,N_percent,C,N,Corg,Corg_percent,Corg/Norg,humus,hydrolytic_acidity,N_mg_100g,N_mg_kg,CO2,cover_total_sum,cover_shrubs_sum,cover_herbs_sum,cover_moss_sum,economic_use,c_org_dat,silt_dat,clay_dat,pH_dat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,built_up_2km,build_up_5km,cover_shrub_total,vegetation,habitat_broad,syntaxon,eunis,eunis_group,zonality,habitat_group,roads,footprint_values
7,NFD21_06NW,NFD21_06,NW,??,YuV,VB,28.06.2021,48.594819,26.82925,NA,NW,0,252,270,22,0.285689684,10,10,16,23,3,7,11.8,6.16,75,0,70,5,0.5,0,1,30,69,0,NA,18,10,15,4,18,13,6,135,upper slope,rocky,0,0,0,0,1,0,0,NA,140.1,68.4,48.82226981,silty loam,NA,16.5,74.4,9.1,7.48,NA,236,7.4158,NA,7.017,NA,5.8475,NA,2.568,3.0816,NA,NA,NA,NA,NA,NA,71.63,0,65.71,5.92,0,31,47,26,64,89,78,251,8429,249,-60,309,198,11,198,-24,589,96,28,43,264,94,264,105,1.493622449,2.157232061,0,NA,dry,Sedo-Sleranthetea,R13,R1,azonal,rocky,521,16
7,NFD21_06SE,NFD21_06,SE,??,??,VB,28.06.2021,48.59469,26.82932,3,SE,0,268,177,41,0.581666362,12,5,13,7,0,11,7.2,3.84,60,4,60,35,4,1,45,15,40,1.6,NA,21,30,15,17,34,23.4,8.264381405,152,upper slope,rocky,0,0,0,0,1,0,0,NA,172.8,82.5,47.74305556,silty loam,NA,17,73.5,9.5,7.55,NA,257,6.8387,NA,6.983,NA,5.819166667,NA,2.88,3.456,NA,NA,NA,NA,NA,NA,90.54,4.5,75.72,10.32,0,31,47,26,64,89,78,251,8429,249,-60,309,198,11,198,-24,589,96,28,43,264,94,264,105,1.498400512,2.187595634,4.5,NA,dry,Sedo-Sleranthetea,R13,R1,azonal,rocky,521,16
7,NFD21_07NW,NFD21_07,NW,"ICh, AT","OB, IM",VB,29.06.2021,48.55123,26.79159,5,NW,0,243,180,21,0.271432862,5,15,8,6,4,1,6.8,3.76,75,1,75,15,0,15,10,0,75,1.2,NA,15,19,12,16,27,17.8,5.718391382,63,upper slope,rocky,0,0,0,0,1,0,0,NA,113.8,10.4,9.13884007,silt,NA,2.5,86.6,10.9,7.17,NA,276,1.3722,NA,4.423,NA,3.685833333,NA,3.6,4.32,NA,NA,NA,NA,NA,NA,122.05,2,108.44,11.61,0,69,46,25,65,89,78,251,8425,249,-60,309,198,11,198,-24,609,101,29,43,275,97,275,108,5.085038363,2.774971884,2,NA,dry,Sedo-Sleranthetea,R13,R1,azonal,rocky,348,14
7,NFD21_07SE,NFD21_07,SE,"AT, IM",OB,VB,29.06.2021,48.55113,26.79167,2,SE,0,248,NA,NA,NA,14,9.5,5.5,6.5,10,0,6.3,2.84,85,0,85,1,0,30,10,15,75,0,NA,19,16,30,31,22,23.6,6.655824517,119,upper slope,rocky,0,0,0,0,1,0,0,NA,119.7,29.9,24.97911445,silt,NA,2.8,86.3,10.9,7.27,NA,288,1.9652,NA,4.743,NA,3.9525,NA,3.564,4.2768,NA,NA,NA,NA,NA,NA,122.49,0,115.99,6.5,0,28,45,26,66,89,78,251,8425,249,-60,309,198,11,198,-24,609,101,29,43,275,97,275,108,5.129381772,2.785509619,0,NA,dry,Sedo-Sleranthetea,R13,R1,azonal,rocky,348,14
3,UA_Cr_01NW,UA_Cr_01,NW,OB,"AK, GS, VR",AK,05.06.2017,49.91285,37.755414,5,NW,0,143,200,10,0.159806516,7,NA,NA,NA,NA,NA,NA,NA,9,0,9,0,1,0,0,70,30,0,0,17,8,14,19,10,13.6,4.615192304,25,slope upper,rocky,0,0,0,0,1,0,0,protected area of National Park,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,20.4,NA,NA,0.01,NA,NA,NA,0.12,NA,0.21,0.263,NA,NA,NA,8.602,0,8.602,0,0,28,45,32,70,81,78,224,9890,266,-84,351,210,-16,210,-52,567,62,35,18,186,109,186,127,1.281349459,1.441805712,1,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,522,11
3,UA_Cr_01SE,UA_Cr_01,SE,GS,"AK, OB, VR",AK,05.06.2017,49.912774,37.755513,5,SE,0,136,200,8,0.127373253,9,NA,NA,NA,NA,NA,NA,NA,7,0,7,0,0.5,0,0,80,20,0,0,17,8,14,19,10,13.6,4.615192304,30,slope upper,rocky,0,0,0,0,1,0,0,protected area of National Park,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,20.88,NA,NA,0.01,NA,NA,NA,0.13,NA,0.22,0.263,NA,NA,NA,7.122,0,7.122,0,0,28,45,32,70,81,78,224,9890,266,-84,351,210,-16,210,-52,567,62,35,18,186,109,186,127,1.297004461,1.44750307,0.501,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,522,11
3,UA_Cr_02NW,UA_Cr_02,NW,OB,AK,AK,06.06.2017,49.835678,37.674697,3,NW,0,135,320,2,-0.003043546,7,NA,NA,NA,NA,NA,NA,NA,16,0,15.5,0.5,0.1,0.1,0,80,20,0,0,6,14,4,5,8,7.4,3.974921383,12.5,slope middle,rocky,0,0,0,0,1,0,0,reserve,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,20.16,NA,NA,0.02,NA,NA,NA,0.19,NA,0.32,0.35,NA,NA,NA,16.318,0,15.813,0.505,0,34,44,29,69,81,79,224,9872,266,-84,350,210,-16,210,-52,574,67,34,20,198,108,198,129,13.66879795,6.831682157,0,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,616,22
3,UA_Cr_02SE,UA_Cr_02,SE,OB,AK,AK,06.06.2017,49.835623,37.674885,3,SE,0,133,170,11,0.111491965,6,NA,NA,NA,NA,NA,NA,NA,9,0,9,0.1,0.5,0.1,5,85,15,0,0,6,7,26,11,6,11.2,8.526429499,37,slope middle,rocky,0,0,0,0,1,0,0,reserve,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,20.64,NA,NA,0.02,NA,NA,NA,0.2,NA,0.34,0.35,NA,NA,NA,8.71,0,8.61,0.1,0,34,44,29,69,84,79,224,9897,269,-82,351,213,-13,213,-49,524,60,31,20,179,98,179,117,13.68629962,6.817373531,0,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,616,22
3,UA_Cr_04NW,UA_Cr_04,NW,OB,AK,AK,07.06.2017,50.315166,37.117012,6,NW,40,150,150,12,0.055013686,6,NA,NA,NA,NA,NA,NA,NA,30,0,28,2,0,1,0,85,15,0,0,7,9,6,7,15,8.8,3.633180425,63,slope bottom,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,NA,17.52,NA,NA,0.11,NA,NA,NA,1.26,NA,2.18,0.525,NA,NA,NA,31.221,0,29.121,2.1,0,25,44,29,67,80,77,222,9842,263,-84,347,208,-17,208,-52,554,63,33,18,183,104,183,122,5.169968051,1.782559804,0,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,399,15
3,UA_Cr_04SE,UA_Cr_04,SE,OB,AK,AK,07.06.2017,50.315026,37.117076,4,SE,40,145,150,8,0.036374645,8,NA,NA,NA,NA,NA,NA,NA,65,0,52,13,0,2,0,15,75,0,0,11,7,4,10,8,8,2.738612788,52,slope bottom,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,17.76,NA,NA,0.11,NA,NA,NA,1.27,NA,2.19,0.613,NA,NA,NA,71.221,0,57.671,13.55,0,25,44,29,67,80,77,222,9842,263,-84,347,208,-17,208,-52,554,63,33,18,183,104,183,122,5.177749361,1.782377594,0,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,399,15
3,UA_Cr_05NW,UA_Cr_05,NW,AK,OB,AK,07.06.2017,50.317388,37.127354,4,NW,40,150,180,20,0.257365821,13,NA,NA,NA,NA,NA,NA,NA,13,0,13,0,0.5,0.1,0,60,40,1.4,0,6,4,17,14,18,11.8,6.418722614,29,slope upper,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,18.96,NA,NA,0.06,NA,NA,NA,0.68,NA,1.17,0.613,NA,NA,NA,12.403,0.1,12.303,0,0,28,44,27,68,78,77,222,9822,260,-86,347,206,-19,206,-54,569,64,34,17,186,107,186,126,6.630504148,1.582599795,0.101,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,399,15
3,UA_Cr_05SE,UA_Cr_05,SE,AK,OB,AK,07.06.2017,50.317278,37.127376,7,SE,40,139,180,19,0.24347639,18,NA,NA,NA,NA,NA,NA,NA,37,0,37,0,0.1,0.1,0,80,20,0,0,18,20,12,8,5,12.6,6.387487769,100,slope upper,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,18.96,NA,NA,0.06,NA,NA,NA,0.7,NA,1.21,0.7,NA,NA,NA,38.231,0,38.231,0,0,28,44,27,68,78,77,222,9822,260,-86,347,206,-19,206,-54,569,64,34,17,186,107,186,126,6.62332696,1.583256576,0.001,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,399,15
3,UA_Cr_06NW,UA_Cr_06,NW,AK,OB,AK,08.06.2017,50.365913,37.263232,3,NW,0,147,210,3,0.050622028,7,NA,NA,NA,NA,NA,NA,NA,40,0,40,0,0,10,0,85,15,0,0,12,12,5,11,4,8.8,3.962322551,35,slope bottom,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,18.72,NA,NA,0.09,NA,NA,NA,1.07,NA,1.84,0.7,NA,NA,NA,47.011,0,47.011,0,0,28,50,29,68,79,77,221,9859,263,-85,348,208,-17,208,-53,539,61,32,18,178,100,178,117,2.528999363,1.326921109,0.5,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,356,12
3,UA_Cr_06SE,UA_Cr_06,SE,AK,OB,AK,08.06.2017,50.36582,37.263392,5,SE,0,142,210,17,0.295313161,5,NA,NA,NA,NA,NA,NA,NA,60,0,60,0,1,30,0,50,50,0,0,22,26,6,5,5,12.8,10.32956921,103,slope bottom,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,18.96,NA,NA,0.09,NA,NA,NA,1.08,NA,1.86,0.7,NA,NA,NA,72.661,0,72.661,0,0,23,48,29,67,79,77,221,9859,263,-85,348,208,-17,208,-53,539,61,32,18,178,100,178,117,2.599615631,1.329689416,2,NA,dry,Helianthemo-Thymetea,R15,R1,azonal,rocky,356,12
3,UA_Cr_07NW,UA_Cr_07,NW,AK,OB,AK,08.06.2017,50.366107,37.262913,4,NW,0,146,230,13,0.229989668,8,NA,NA,NA,NA,NA,NA,NA,45,0,44,1,0,15,0,75,25,0,0,16,11,16,12,10,13,2.828427125,67,slope bottom,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,18.72,NA,NA,0.098,NA,NA,NA,1.14,NA,1.96,0.7,NA,NA,NA,51.551,0,50.051,1.5,0,28,50,29,68,79,77,221,9859,263,-85,348,208,-17,208,-53,539,61,32,18,178,100,178,117,2.381528662,1.316554123,0,NA,dry,Helianthemo-Thymetea / Festuco-Brometea,R15,R1,azonal,rocky,356,12
3,UA_Cr_07SE,UA_Cr_07,SE,AK,OB,AK,08.06.2017,50.366197,37.262716,5,SE,0,141,230,14,0.248379235,2,NA,NA,NA,NA,NA,NA,NA,60,0,60,0,0,10,0,40,60,0,0,12,8,10,5,6,8.2,2.863564213,76,slope bottom,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,18.72,NA,NA,0.096,NA,NA,NA,1.12,NA,1.93,0.787,NA,NA,NA,61.17,0,61.12,0.05,0,28,50,29,68,79,77,221,9859,263,-85,348,208,-17,208,-53,539,61,32,18,178,100,178,117,2.343790013,1.31524627,0.1,NA,dry,Helianthemo-Thymetea / Festuco-Brometea,R15,R1,azonal,rocky,356,12
1,UA04NW,UA04,NW,IA,NA,NA,14.07.2010,48.57458,29.32827,5,NW,0,153,315,30,3.54e-17,16,NA,NA,NA,NA,NA,NA,NA,60,2,30,40,0,5,40,0,2,1,1,NA,NA,NA,NA,NA,40,NA,100,NA,rocky,0,1,0,0,0,NA,1,NA,53.8,19.9,36.98884758,silty clay loam,Lu,10,60,30,6.79,NA,163,0.415876103,17.743,5.619989,0.473531,4.683324167,0.338236429,4.594454132,5.513344958,13.58355796,NA,NA,NA,NA,NA,81.32,2,38.42,40.9,0,NA,NA,NA,NA,90,76,240,8768,257,-59,315,204,7,204,-26,528,77,28,37,229,91,187,99,0.569685292,5.434503163,2,NA,dry,Sedo-Scleranthetalia,R16,R1,azonal,rocky,259,12
1,UA04SE,UA04,SE,TB+AN+EU,NA,NA,14.07.2010,48.5745,29.3283,5,SE,0,158,25,32,-0.587185119,15,NA,NA,NA,NA,NA,NA,NA,90,0,75,35,0,6,10,0,5,0,0,NA,NA,NA,NA,NA,27,NA,80,NA,rocky,0,1,0,0,0,NA,1,NA,58.3,2.8,4.802744425,clay loam,Lt,30,35,35,6.43,NA,119,0.08944202,14.541,4.427905,0.402615,3.689920833,0.287582143,3.671207971,4.405449565,12.76577167,NA,NA,NA,NA,NA,221,0,180,41,1,NA,NA,NA,NA,90,76,240,8768,257,-59,315,204,7,204,-26,528,77,28,37,229,91,187,99,0.579756566,5.424161897,0,NA,dry,Sedo-Scleranthetalia,R16,R1,azonal,rocky,259,12
5,SB18029NW,SB18029,NW,"DV, Dsh",NA,Dsh,13.05.2018,47.79403,31.173898,0.1,NW,0,48,60,14,-0.240832357,5,46,13,30,31,20,28,12.509996,90,0,70,30,0,5,0,5,95,0,NA,25,13,31,22,10,20.2,8.642916175,59,upper slope,rocky,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,45,4,51,7.462714116,7.25,251,0,NA,2.783,0.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.32,0,72.32,39,0,29,39,28,69,98,81,246,9028,273,-57,330,216,119,218,-22,463,62,24,29,180,82,149,95,4.619808307,13.37286576,0,petrophytic grassland,dry,NA,R16,R1,azonal,rocky,495,25
5,SB18029SE,SB18029,SE,"DV, Dsh",NA,Dsh,13.05.2018,47.793927,31.174044,0.1,NW,0,48,60,9,-0.152987621,4,19,23,14,15,17,17.6,3.577708764,95,0,70,60,0,7,0,2,98,0,NA,26,24,5,28,26,21.8,9.497368056,50,upper slope,rocky,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,47,4,49,7.279045695,6.99,219,2.843644384,NA,2.49,0.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.471,0,59.971,58.5,0,29,39,28,69,98,81,246,9028,273,-57,330,216,119,218,-22,463,62,24,29,180,82,149,95,4.624521073,13.32754038,0,petrophytic grassland,dry,NA,R16,R1,azonal,rocky,495,25
5,SB20121NW,SB20121,NW,"AK, IM",NA,Dsh,01.07.2020,47.99303,31.01284,0.1,NW,0,77,220,3,0.052208352,5,20,20,47,23,53,32.6,16.07171428,95,0,70,60,0.01,15,0,0.5,99.5,0,NA,9,10,12,13,17,12.2,3.1144823,80,upper slope,rocky,0,1,0,0,0,0,2,"avarage, before - very intensive",NA,NA,NA,NA,NA,NA,NA,NA,8.1,6.5,NA,4.81,NA,0.58,NA,NA,NA,NA,2.14,NA,3.7,NA,10.61,106.14,2.11,170.551,0,109.241,61.31,0,29,39,24,66,96,79,243,8989,269,-58,327,213,116,215,-24,476,65,26,31,193,86,154,95,0.514432328,1.357544182,0,petrophytic grassland,dry,NA,R16,R1,azonal,rocky,404,17
5,SB20121SE,SB20121,SE,"DV, Dsh",NA,Dsh,01.07.2020,47.992928,31.012954,0.5,SE,0,77,220,3,0.052208352,5,13,15,14,21,24,17.4,4.827007354,98,0,60,90,0,10,0,2,98,0,NA,7,5,12,16,11,10.2,4.324349662,88,upper slope,rocky,0,1,0,0,0,0,2,"avarage, before - very intensive",NA,NA,NA,NA,NA,NA,NA,NA,7.9,5.6,NA,3.8,NA,0.46,NA,NA,NA,NA,2.54,NA,4.38,NA,10.64,106.41,1.67,155.611,0,62.191,93.42,0,29,39,24,66,96,79,243,8989,269,-58,327,213,116,215,-24,476,65,26,31,193,86,154,95,0.513115803,1.355442003,0.1,petrophytic grassland,dry,NA,R16,R1,azonal,rocky,404,17
5,SB20130NW,SB20130,NW,"Dsh, DV, IM",NA,Dsh,05.07.2020,47.938645,31.043211,0.2,NW,0,56,285,17,0.152865341,8,7,21,25,12,1,13.2,9.859006035,85,0,45,75,0,15,6,25,69,0,NA,14,3,12,9,1,7.8,5.630275304,110,upper slope,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,5,NA,3.17,NA,0.38,NA,NA,NA,NA,0.51,NA,0.88,NA,15.68,156.77,1.4,131.703,0,53.703,78,0,22,42,28,71,98,80,244,9009,272,-56,328,216,118,217,-22,455,61,24,31,183,81,151,92,12.2133758,4.230525131,0,petrophytic grassland,dry,NA,R16,R1,azonal,rocky,404,15
5,SB20130SE,SB20130,SE,"Dsh, DV, IM",NA,Dsh,05.07.2020,47.938539,31.043287,0.4,SE,0,56,255,15,0.232050808,6.5,10,19,11,12,6,11.6,4.722287581,95,0,45,85,0,10,3,40,57,0,NA,8,10,5,13,2,7.6,4.277849927,65,upper slope,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,5,NA,3.56,NA,0.43,NA,NA,NA,NA,2.75,NA,4.75,NA,12.41,124.11,1.57,142.762,0,57.462,85.3,0,22,42,28,71,98,80,244,9009,272,-56,328,216,118,217,-22,455,61,24,31,183,81,151,92,12.15877081,4.223914154,0,petrophytic grassland,dry,NA,R16,R1,azonal,rocky,404,15
5,SB20136NW,SB20136,NW,"Dsh, DV, IM",NA,Dsh,05.07.2020,47.906617,31.078918,0.1,NW,0,60,70,20,-0.329869058,10,20,6,17,21,2,13.2,8.642916175,80,0,55,65,0,25,15,45,40,0,NA,9,14,16,7,9,11,3.807886553,80,middle slope,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,5.2,NA,1.16,NA,0.14,NA,NA,NA,NA,1.62,NA,2.8,NA,11.91,119.12,0.51,133.285,0,68.575,64.71,0,23,41,27,70,97,80,244,9004,271,-58,328,214,117,216,-23,473,64,24,31,190,83,157,95,0.608306709,3.256619978,0,petrophytic grassland,dry,NA,R16,R1,azonal,rocky,407,15
5,SB20136SE,SB20136,SE,"Dsh, DV, IM",NA,Dsh,05.07.2020,47.906503,31.079066,0.5,SE,0,60,75,22,-0.349896975,9,30,16,26,22,24,23.6,5.176871642,80,0,65,60,0,20,5,50,45,0,NA,22,12,5,10,15,12.8,6.300793601,64,middle slope,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,5.8,NA,2.3,NA,0.28,NA,NA,NA,NA,1.78,NA,3.07,NA,21.72,217.24,1.01,146.836,0,77.736,69.1,0,23,41,27,70,97,80,244,9004,271,-58,328,214,117,216,-23,473,64,24,31,190,83,157,95,0.610969388,3.240994679,0,petrophytic grassland,dry,NA,R16,R1,azonal,rocky,407,15
7,NFD21_05NW,NFD21_05,NW,"YuV, ??",??,VB,28.06.2021,48.59106,26.82652,1,NW,0,256,351,30,-0.339357974,7,11,9,11,12,12,11,0.8,90,8,80,70,0,10,3,2,95,0.74,NA,22,17,17,31,23,22,5.744562647,84,upper slope,rocky,0,0,0,0,1,0,0,NA,261.5,111,42.44741874,silty loam,NA,10.5,71.8,17.7,7.26,NA,247,2.9036,NA,4.946,NA,4.121666667,NA,3.204,3.8448,NA,NA,NA,NA,NA,NA,179.55,8,98.45,73.1,1,35,45,25,65,87,78,251,8420,247,-61,309,196,10,196,-26,590,96,28,42,264,94,264,105,1.499359795,2.486922763,20,NA,dry,Festuco-Brometea,R16,R1,azonal,rocky,521,16
7,NFD21_05SE,NFD21_05,SE,??,??,VB,28.06.2021,48.59097,26.8266,3,SE,0,264,352,26,-0.293524799,8,18,19,19,15,9,16,3.2,95,1,90,60,0,5,20,2,78,0.97,NA,21,38,40,24,23,29.2,9.038805231,80,upper slope,rocky,0,0,0,0,1,0,0,NA,115.5,46,39.82683983,silty loam,NA,12,73,15,7.38,NA,286,2.2265,NA,4.515,NA,3.7625,NA,3.18,3.816,NA,NA,NA,NA,NA,NA,110.45,1.01,78.44,31,1,35,45,25,65,87,78,251,8420,247,-61,309,196,10,196,-26,590,96,28,42,264,94,264,105,1.501282051,2.487685232,1.22,NA,dry,Festuco-Brometea,R16,R1,azonal,rocky,521,16
7,NFD21_08NE,NFD21_08,NE,YuV,VB,VB,29.06.2021,48.55154,26.79186,3,NE,0,246,330,28,-0.137616527,NA,39,38,39,27,27,34,5.6,90,0,90,0,0,10,5,0,95,1.43,NA,16,34,23,24,32,25.8,7.293833012,127,upper slope,rocky,1,0,0,0,1,0,0,NA,163.1,62.7,38.44267321,silty loam,NA,2.5,81.6,15.9,7.49,NA,269,1.9266,NA,4.515,NA,3.7625,NA,3.36,4.032,NA,NA,NA,NA,NA,NA,109.91,5.1,84.21,20.6,1,38,45,25,65,89,78,251,8425,249,-60,309,198,11,198,-24,609,101,29,43,275,97,275,108,5.188340807,2.689824275,5.2,NA,dry,Festuco-Brometea,R16,R1,azonal,rocky,348,14
7,NFD21_08SW,NFD21_08,SW,??,"??, ??",VB,29.06.2021,48.551475,26.791796,0.2,SW,0,221,330,12,-0.055013686,NA,34,20,22,25,33,26.8,5.36,99,0,99,1,0,80,1,5,94,0,NA,20,18,30,28,22,23.6,5.176871642,119,upper slope,rocky,1,0,0,0,1,0,0,NA,100.7,26.3,26.11717974,silty loam,NA,2.3,83.6,14.1,7.5,NA,280,2.2447,NA,4.91,NA,4.091666667,NA,3.564,4.2768,NA,NA,NA,NA,NA,NA,82.05,0.5,80.65,0.9,1,38,45,25,65,89,78,251,8425,249,-60,309,198,11,198,-24,609,101,29,43,275,97,275,108,5.190109184,2.717870257,1,NA,dry,Festuco-Brometea,R16,R1,azonal,rocky,348,14
7,NFD21_61NW,NFD21_61,NW,"AT, VB",NA,AK,05.07.2021,48.53836,26.63196,3,NW,0,127,240,16,0.276974774,5,20,34.5,22,13.5,28,23.6,6.12,90,0,90,2,0,10,0,0,100,NA,NA,10,16,13,8,19,13.2,4.438468204,NA,lower slope,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.82,0.1,113.72,0,1,NA,NA,NA,NA,94,78,251,8426,254,-56,309,182,16,203,-19,549,91,26,44,244,87,243,90,7.494904459,4.752968878,0.6,NA,dry,Cirsio-Brachypodion,R16,R1,azonal,rocky,480,24
7,NFD21_61SE,NFD21_61,SE,"AT, VB",NA,AK,05.07.2021,48.53827,26.63207,3,SE,0,126,240,20,0.351568249,5,18,22,31,12,37,24,8,85,0,85,NA,NA,NA,NA,NA,NA,NA,NA,30,34,20,18,21,24.6,6.985699679,NA,lower slope,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.81,0,105.81,0,1,NA,NA,NA,NA,94,78,251,8426,254,-56,309,182,16,203,-19,549,91,26,44,244,87,243,90,7.525542784,4.758081015,0.5,NA,dry,Cirsio-Brachypodion,R16,R1,azonal,rocky,480,24
4,SB20150NW,SB20150,NW,"DSH, DV",NA,DSh,18.07.2020,47.385962,31.586534,0.1,NW,0,15,200,30,0.523257045,9,33,37,25,21,12,25.6,9.889388252,20,0,17,4,5,0,20,60,20,0,0,13,1,0,4,13,6.2,6.379655163,75,middle slope,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,7.4,NA,20.45,NA,2.46,NA,NA,NA,NA,0.98,NA,1.68,NA,24.2,242.03,8.99,27.41,0,23.41,4,0,35,41,26,72,100,84,251,9063,278,-57,334,192,121,222,-20,446,58,24,25,158,83,132,91,0.240230621,0.728879354,0,petrophytic limestone grassland,dry,NA,R18,R1,azonal,rocky,378,15
4,SB20150SE,SB20150,SE,"DSH, DV",NA,DSh,18.07.2020,47.385854,31.586716,0.7,SE,0,15,145,30,0.100255822,8,17,9,15,18,52,22.2,17.02057578,20,0,20,0.5,5,0,15,65,20,0,0,8,13,0,0,9,6,5.787918451,93,middle slope,rocky,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,7.6,NA,20.32,NA,2.44,NA,NA,NA,NA,1.5,NA,2.59,NA,5.04,50.36,8.93,26.2,0,25.3,0.9,0,35,41,26,72,100,84,251,9063,278,-57,334,192,121,222,-20,446,58,24,25,158,83,132,91,0.239923225,0.729853948,0,petrophytic limestone grassland,dry,NA,R18,R1,azonal,rocky,378,15
4,SB20160NW,SB20160,NW,"DSH, DV",NA,DSh,18.07.2020,47.094688,32.03158,0.2,NW,0,13,345,19,-0.172163807,9,8,36,13,13,13,16.6,11.05893304,25,0,25,0,2,0,10,70,20,0,0,5,4,12,0,4,5,4.358898944,35,middle slope,rocky,0,1,0,0,0,0,3,intensive,NA,NA,NA,NA,NA,NA,NA,NA,8.4,7.3,NA,19.94,NA,2.39,NA,NA,NA,NA,1.68,NA,2.89,NA,7.17,71.72,8.77,32.541,0,32.541,0,0,18,46,31,72,104,83,249,9053,282,-53,334,194,15,226,-17,408,51,22,23,143,78,119,85,0.049358974,0.756359179,3,petrophytic limestone grassland,dry,NA,R18,R1,azonal,rocky,173,15
4,SB20160SE,SB20160,SE,"DSH, DV",NA,DSh,18.07.2020,47.094578,32.031653,0.2,SE,0,13,340,15,-0.113240222,11,29,46,60,11,27,34.6,18.84940317,25,0,25,0,2,0,25,45,30,0,0,4,3.5,0,6.5,8,4.4,3.070016287,67,middle slope,rocky,0,1,0,0,0,0,3,intensive,NA,NA,NA,NA,NA,NA,NA,NA,8.5,7.4,NA,19.73,NA,2.37,NA,NA,NA,NA,1.43,NA,2.47,NA,9.86,98.63,8.68,34.44,0,34.44,0,0,18,46,31,72,104,83,249,9053,282,-53,334,194,15,226,-17,408,51,22,23,143,78,119,85,0.060741688,0.756745707,3.5,petrophytic limestone grassland,dry,NA,R18,R1,azonal,rocky,173,15
